,doc_id,sent_id,sent_text,KILL,ARREST,ANY_ACTION,FAIL,FORCE
2472,444,7,"the spokesman said in additional to the 14 columns of the army which arrived on friday, about 5 companies of paramilitary forces, including the central industrial security force and border security force, had also arrived on saturday.",0,0,0,0,0
2473,444,8,an official of the home ministry said that in all the police had fired 1649 rounds of ammunition at the mobs as well as 3027 tear-gas shells.,0,0,1,0,1
2474,444,9,"the total number of persons arrested in the state in the last four days has gone up to 1587.

",0,1,1,0,0
2475,444,10,Facebook,0,0,0,0,0
2476,444,11,Twitter Linkedin Mail,0,0,0,0,0
2477,452,0,"This story is from March 2, 2002

chandigarh: after taking a drubbing in the recent elections, the state bjp was in an introspective mood on friday.",0,0,0,0,0
2478,452,1,"the partyâ€™s national observer op kohli held a two-hour exercise, which included besides state chief bl rinwa, senior leaders like gopalji dass tondon, madan mohan mittal and baldev chawla.",0,0,0,0,0
2479,452,2,the senior leaders were unanimous in their opinion that the partyâ€™s performance had been â€œunexpectedly dismalâ€,0,0,0,0,0
2480,452,3,� in the vidhan sabha elections with the party candidates,0,0,0,0,0
2481,452,4,winning only from three of the 23 seats it contested.,0,0,0,0,0
2482,452,5,the party decided to constitute a committee to examine factors that led to its humiliating defeat.,0,0,0,0,0
2483,452,6,"the committee, whose members are yet to be decided, would take stock of the partyâ€™s performance in the 23 seats and recommend measures.",0,0,0,0,0
2484,452,7,the party would use its foundation day on april 6 as an occasion to refurbish its sagging image.,0,0,0,0,0
2485,452,8,party meetings would be held in all districts and workers would be mobilised at the grass root level.,0,0,0,0,0
2486,452,9,"the party blamed the congress for spreading a disinformation campaign by hijacking a section of the media, which projected a misleading picture through opinion polls.",0,0,0,0,0
2487,452,10,"even as the three mlas were asked to perform a constructive role in the opposition, the senior leaders threatened to go on warpath in case the congress discontinued development work undertaken by the sad-bjp alliance.",0,0,0,0,0
2488,452,11,the state unit condemned the incidents of violence in gujarat and termed it as an isi-engineered exercise meant to foment trouble in the country.a two-minute silence as a mark of respect to those killed in the violence.,0,0,0,0,0
2489,458,0,"This story is from March 2, 2002

",0,0,0,0,0
2490,458,1,"allahabad: an emergency meeting of aligarh muslim university old boys association, held here on friday, condemned the incident in godhra.",0,0,0,0,0
2491,458,2,all the members agreed that the state and central government miserably failed to perform discharge their duties in protecting the lives and properties of innocents.,0,0,0,0,0
2492,458,3,speakers expressed anguish that even after knowing of vhpâ€™s criminal antecedents both the central and state governments chose to remain mute spectators.,0,0,0,0,0
2493,458,4,participants condemned the attitude of the gujarat government and demanded a high level inquiry by an independent agency like cbi.,0,0,0,0,0
2494,458,5,they questioned the governmentâ€™s role in the non- deployment of central police organisations and were deeply perturbed over police inaction in safeguarding the lives and properties of muslim in general and late ahsan jafri (former mp) in particular in spite of sonia gandhi having informed the prime minister about the incident.,0,0,0,1,0
2495,458,6,"khurshid naqvi, president of the association demanded the resignation of home minister lk advani who owed moral responsibility for poor governance at this critical juncture.",0,0,0,0,0
2496,458,7,members also demanded that all persons / organisations like vhp be banned.,0,0,0,0,0
2497,458,8,"later, they observed a two-minute silence in memory of the innocent people who died in the mindless communal frenzy in godhra.",0,0,0,0,0
2498,458,9,"meanwhile, sp leader vidya dhar malviya accused the vhp and bajrang dal of trying to disturb peace and communal harmony.",0,0,0,0,0
2499,458,10,he demanded immediate ban on both the organisations.,0,0,0,0,0
2500,458,11,"he further said tdp, samata, jd (u) should withdraw support from the vajpayee government if the vhp, and bajrang dal were not banned.",0,0,0,0,0
2501,461,0,"kumbakonam, tamil nadu: dmk president m karunanidhi on sunday said his party would not continue in the nda if the centre allowed ram temple construction at the disputed site in ayodhya. """,0,0,0,0,0
2502,461,1,"over 300 people have died in gujarat because some statement has been made that the temple should be constructed in the same spot"", karunanidhi said while speaking at a private function here.",0,0,0,0,0
2503,461,2,"stating that it was painful to note that such violence was taking place in a state where mahatma gandhi was born, he said all must remain united and protect national integration.",0,0,0,0,0
2504,461,3,"later, he told reporters that the happenings in gujarat must not be politicised.",0,0,0,0,0
2505,461,4,"on the party''s charges of irregularities in the andipatti by-election, he reiterated that dmk was firm in taking the issue to the court.",0,0,0,0,0
2506,461,5,he also criticised the tamil nadu government for not inviting dmk mlas for the swearing in of jayalalithaa as chief minister at chennai on saturday.,0,0,0,0,0
2507,461,6,"on jayalalithaa seeking cooperation from the opposition parties, karunanidhi said cooperation was not a one-way process.

",0,0,0,0,0
2508,461,7,Facebook,0,0,0,0,0
2509,461,8,Twitter Linkedin Mail,0,0,0,0,0
2510,463,0,ahmedabad: police have intensified investigation into the post-godhra violence that left a devastating effect on the city even as at least four more bjp and vhp workers have been named in the fir filed in connection with different incidents of violence in gujarat.,0,0,1,0,0
2511,463,1,"""",0,0,0,0,0
2512,463,2,"a few more arsonists, owing allegiance to the saffron camp have been named in the fir filed by police on behalf of the state"", naroda police station in-charge",0,0,1,0,0
2513,463,3,k k mysorewala said here today.,0,0,1,0,0
2514,463,4,he said an earlier an fir was also filed against another bjp worker.,0,0,1,0,0
2515,463,5,"""contrary to the impression being made, we don''t see party affiliation or to which background the accused belong to.",0,0,0,0,0
2516,463,6,for us an aaropi,0,0,0,0,0
2517,463,7,(accused)+ is an aaropi.,0,0,0,0,0
2518,463,8,"the fir has no column for entry of an accused''s background"", said a senior police officer at gomtipur police station.  

",0,0,1,0,0
2519,463,9,Facebook,0,0,0,0,0
2520,463,10,Twitter Linkedin Mail,0,0,0,0,0
2521,464,0,"kolkata: one person died and 29 others, including 25 police personnel, were seriously injured after vishwa hindu parishad activists and the south 24 parganas police clashed over the performance of a yajna in taldih village in canning, a few km from the sunderbans on sunday.",1,0,1,0,1
2522,464,1,"trouble started when some 4,000 vhp activists who had congregated at the harisabha mandir near taldih railway station since friday to perform a yajna and organise a dharma sabha, started raising slogans after being denied permission by police to go ahead with their plans.",0,0,1,0,0
2523,464,2,"speaking to the times of india, district magistrate alapan bandyopadhyay, said, â€œthey had not sought permission from the district administration.",0,0,0,0,0
2524,464,3,we had been telling them for the past 2 days not to go ahead with their plans to carry out this yagna.,0,0,0,0,0
2525,464,4,but they did not pay any heed.,0,0,0,0,0
2526,464,5,therefore we sent a heavy armed police force to the spot and imposed section 144 today (sunday).,0,0,1,0,0
2527,464,6,"however, members of the association continued to assemble near the station on sunday morning, in violation of the lawâ€�.",0,0,0,0,0
2528,464,7,bandyopadhyay said a large police force under the additional sp (rural) s.s pandey were present on the spot since saturday night.,0,0,1,0,0
2529,464,8,â€œwhen told to move out these people started pelting stones at the police as well as passing local trains - injuring some passengers and several policemen.,0,0,1,0,0
2530,464,9,the police was forced to lathicharge at first and then fire teargas in the air to disperse the mob.,0,0,1,0,1
2531,464,10,"but the mob then took to attacking the police with daggers and other weapons, leaving us with no choice but to fire,â€� bandyopadhyay said.",0,0,1,0,1
2532,464,11,"he confirmed that one person died in the clash and four other members vhp activists injured, as had 25 policemen.",1,0,1,0,1
2533,464,12,"a senior official of the state police, when contacted, said, â€œwe allowed the activists to perform puja at the temple one by one but as that was progressing, vhp activists squatting near the railway station raised slogans of jai shree ram.",0,0,1,0,0
2534,464,13,"when we tried to disperse them, they started pelting stones prompting the personnel to open fire.",0,0,1,0,1
2535,464,14,"some 20 rounds were fired, â€œ he said.",0,0,1,0,1
2536,464,15,the situation was tense but under control.,0,0,1,0,0
2537,464,16,police contingents and rapid action force have been deployed in the area.,0,0,1,0,0
2538,464,17,local train services from canning to taldih station was stalled after the activists removed fish plates from the track.,0,0,0,0,0
2539,464,18,bus services too have been affected.,0,0,0,0,0
2540,464,19,"â€œat least 40 persons have been arrested in connection with this,â€� bandyopadhyay said.",0,1,1,0,0
2541,464,20,Â,0,0,0,0,0
2542,464,21,vhp demands judicial probe into bengal firingÂ babri leader taken into preventive custodyÂ crpf conducts flag march in ayodhya,0,0,0,0,0
2543,464,22,"Â bjd joins trinamool, tdp in opposing bhoomi puja  

",0,0,0,0,0
2544,464,23,Facebook,0,0,0,0,0
2545,464,24,Twitter Linkedin Mail,0,0,0,0,0
2546,466,0,"This story is from March 11, 2002

ahmedabad: if at all one needed another example of the all-pervasive lawlessness in ahmedabad during the communal holocaust, this is it.",0,0,0,0,0
2547,466,1,nobody knows who razed the tomb of one of the best-known urdu poets of the state vali gujarati here and a built a road overnight.,0,0,0,0,0
2548,466,2,"many small shrines in the city, destroyed during the frenzy which rocked ahmedabad last week, met with a similar fate.",0,0,0,0,0
2549,466,3,"while civic officials admit that bull-dozers, cranes and road-rollers were used in the demolition jobs, none in the congress-ruled ahmedabad municipal corporation or the bjp-ruled state government knows where all the equipment came from or who used them.",0,0,0,0,0
2550,466,4,municipal commissioner p panneervel and mayor himmatsinh patel are now being blamed for allowing these places of worship to be razed after being damaged by rioters.,0,0,0,0,0
2551,466,5,but both these civic heads have clarified that the amc had nothing to do with these operations.,0,0,0,0,0
2552,466,6,"at the shahibaug underbridge, rioters demolished vali gujarati''s tomb and a hanuman shrine built over it.",0,0,0,0,0
2553,466,7,it was named ''godharia hanuman temple.'',0,0,0,0,0
2554,466,8,"but, even the temple vanished and today you can literally ride over the plot that has a newly laid road.",0,0,0,0,0
2555,466,9,"on february 28, when rioters went on the rampage in the city, a dargah alongside the sarkhej road in paldi-bhatta area too was reduced to rubble.",0,0,0,0,0
2556,466,10,"with rare alacrity, the plot was metalled and merged with the adjoining road.",0,0,0,0,0
2557,466,11,"in this classic whodunnit, from pannervel to patel, from deputy municipal commissioners to the estate officers of amc, nobody has any inkling on who these fly-by-night ""civic workers"" were.",0,0,0,0,0
2558,466,12,"even the authorities of the ahmedabad district collectorate, the public works department, roads and buildings department have washed their hands off. """,0,0,0,0,0
2559,466,13,"these areas fall under amc''s jurisdiction,"" they say.",0,0,0,0,0
2560,466,14,"pannervel asserts ""i have sent road construction equipment for annual maintenance.",0,0,0,0,0
2561,466,15,"apart from a half-km road-laying exercise at paldi-bhatta area, the amc has not carried out any such operation recently.",0,0,0,0,0
2562,466,16,""" while who the culprits were remain a mystery, riot victims are steadfast in their belief that it''s the amc''s handiwork.",0,0,0,0,0
2563,466,17,"nanumiya rasulmiya malik confronted the mayor on friday, accusing him of showing disrespect to dargahs and mosques and also targeting shops and houses of riot victims.",0,0,0,0,0
2564,466,18,"""we have elected them to the amc.",0,0,0,0,0
2565,466,19,but now these congressmen are bulldozing vandalised dargahs and converting them into thoroughfares.,0,0,0,0,0
2566,466,20,"people now tread over these places of worship,"" thundered malik.",0,0,0,0,0
2567,466,21,"in the wee hours of march 6, a jcb was used to demolish baluch, a shop-cum-residential complex on naroda road, opposite the naroda police station.",0,0,0,0,0
2568,466,22,this prime-plot housed three single-storeyed buildings built in 1932 that had been set afire by rioting mobs on february 28.,0,0,0,0,0
2569,466,23,this demolition is as mysterious as the rest.,0,0,0,0,0
2570,466,24,neither the police nor the civic authorities has any inkling as to who demolished baluch.,0,0,1,0,0
2571,466,25,"deputy municipal commissioner utpal padia told tnn: ""we have not carried out any demolition ever since the riots.",0,0,0,0,0
2572,466,26,amc has no knowledge about baluch''s destruction.,0,0,0,0,0
2573,466,27,"""",0,0,0,0,0
2574,466,28,"the same story is repeated in bapunagar, saraspur, gomtipur and ishanpur.",0,0,0,0,0
2575,466,29,"in ishanpur, a privately owned crane pulled down a historical mosque.",0,0,0,0,0
2576,466,30,"isaq ahmed sheikh, vice-president of al amin garib nawaz hospital trust, says: ""dargahs near the bapunagar water tower and in naroda gam were demolished during the riots.",0,0,0,0,0
2577,466,31,mancha ki masjid in saraspur and another in naroda gam was vandalised by rioters.,0,0,0,0,0
2578,466,32,"in most cases, the plots were covered with tar overnight.""",0,0,0,0,0
2579,466,33,"a senior amc official revealed that ""chances of collusion between lower amc staff and certain vandals cannot be ruled out.",0,0,0,0,0
2580,466,34,"but, none of the workshop log books - that record use of earthmovers, bulldozers and other heavy equipment - show any entries to prove this theory."" then, who were these ""invisible"" civic authorities on a demolition spree ?",0,0,0,0,0
2581,466,35,"badruddin sheikh, chairman of amc''s standing committee believes it is the state government''s public works department to be blamed.",0,0,0,0,0
2582,471,0,"This story is from March 10, 2002

",0,0,0,0,0
2583,471,1,patna: the centre is considering a proposal to make it compulsory for foreigners to present â€˜aids,0,0,0,0,0
2584,471,2,"freeâ€™ certificate before they are allowed into the country, union health and family welfare minister c p thakur said on saturday.",0,0,0,0,0
2585,471,3,"the measure had become necessary to check the rise of hiv cases following contacts with foreigners visiting the country, he said quoting reports.",0,0,0,0,0
2586,471,4,high-level meetings of the union health and tourism ministries and ministry of external affairs have already been held to give final touches to the proposal and,0,0,0,0,0
2587,471,5,"necessary details are being worked out so that the tourism industry is not affected, he said.",0,0,0,0,0
2588,471,6,he said many countries in the world have taken similar steps to contain the growth of aids.,0,0,0,0,0
2589,471,7,north korea has made it compulsory for its citizens to undergo aids check-up before leaving the country and after arrival from abroad.,0,0,0,0,0
2590,471,8,he stressed the need for mobilising additional funds for the health sector and said several schemes were being planned by the union health ministry to attract nris.,0,0,0,0,0
2591,471,9,"he had also held many rounds of talks with top industrial houses and requested them to spend time in the improvement of healthcare in the country, particularly in the rural areas, the minister added.",0,0,0,0,0
2592,471,10,"a low cost health insurance scheme would be introduced soon for the poor in which people would be asked to contribute a small amount to get benefit of the scheme, thakur said.",0,0,0,0,0
2593,471,11,"he said a committee has been formed in the union health ministry to keep a tab on the spread of plague in the country, particularly in himachal pradesh, maharashtra and gujarat.",0,0,0,0,0
2594,471,12,"on providing medical assistance to afghanistan, he said the ministry had sent doctors, large quantities of medicine and health equipment.",0,0,0,0,0
2595,476,0,"This story is from March 3, 2002

pune: anticipating communal tensions in the wake of the recent rioting in gujarat, the city police have clamped restrictions on public meetings and the use of loudspeakers till march 25.",0,0,1,0,0
2596,476,1,the order has been issued by additional commissioner of police p.t. lohar.,0,0,0,0,0
2597,476,2,the restrictions also apply to victory processions of electoral candidates in the recent civic polls.,0,0,0,0,0
2598,476,3,"the results are expected to be announced on march 5.while the last phase of the elections are slated to be held on sunday (today), the counting will begin from monday, march 4.",0,0,0,0,0
2599,476,4,mahashivratri celebrations on march 12-16 and muharram on march 25 will also be affected by the order.,0,0,0,0,0
2600,476,5,"meanwhile, the city and rural police have made special preparations for counting of votes.",0,0,1,0,0
2601,476,6,"over 1,200 policemen and 61 wireless mobile vans will be deployed on duty at the various counting centres.",0,0,1,0,0
2602,476,7,"a state reserve police company has also been requisitioned, sources revealed.",0,0,1,0,0
2603,477,0,gandhinagar:,0,0,0,0,0
2604,477,1,"bjp president jana krishamurthy has rejected the strong yearning of the state party leadership for holding early state assembly polls in gujarat, to take advantage of the communal polarisation after the recent riots.",0,0,0,0,0
2605,477,2,he told newspersons soon after filing his nomination papers for the rajya sabha seat from gujarat that the bjp would not like to take advantage of the situation.,0,0,0,0,0
2606,477,3,"""the situation does not demand fresh elections, the next assembly polls are scheduled only for february 2003"", he said on monday evening.",0,0,0,0,0
2607,477,4,"a puzzled chief minister narendra modi sat by quietly, signalling to his party boss from delhi to restrain himself from making such a statement.",0,0,0,0,0
2608,477,5,"but an adamant krishnamurthy made it clear to all those who wanted an early poll that the bjp does not believe in taking advantage of ""such a situation.",0,0,0,0,0
2609,477,6,""" he emphasised ""i detest the very talk about an early poll in gujarat under such circumstances"", adding, ""we do not take political mileage from such an eventuality"".",0,0,0,0,0
2610,477,7,"saying he did not have enough time to read reports as to in whose favour has the popular sentiment gone after the riots, krishnamurthy emphasised, ""i have visited ahmedabad city.",0,0,0,0,0
2611,477,8,what i can say is the state government''s effort to control the communal riots early should be appreciated.,0,0,0,0,0
2612,477,9,"one can only draw a parallel with the 1984 anti-sikh riots in delhi, when more than 3,000 men, women, children died, and the prime minister justified it saying when a big tree falls, some commotion was bound to happen.""",0,0,0,0,0
2613,477,10,"krishnamurthy said, ""though all the law and order machinery was readily available, the riots could not be controlled in delhi.",0,0,0,0,0
2614,477,11,"here, within 24 hours, the law and order situation improved.",0,0,0,0,0
2615,477,12,""" agreeing the largest number of people had died during the latest riots than anyone that preceded, he added, ""it is, however, not a question of numbers.",0,0,0,0,0
2616,477,13,"even if one dies, it is a sad thing.",0,0,0,0,0
2617,477,14,the state government should now protect the people and ensure that such a thing does not happen in society.,0,0,0,0,0
2618,477,15,""" referring to the view now widely being taken among large sections of intelligentsia and business circles that the state''s economy has been pushed back because of the communal disturbances, krishnamurthy said, ""gujaratis have enough stamina and resilience to come out of unhappy situations.",0,0,0,0,0
2619,477,16,"it has the ability to quickly overcome disasters like drought, earthquake and communal riot.",0,0,0,0,0
2620,477,17,i want peace to return quickly in the state.,0,0,0,0,0
2621,477,18,the state government needs all the help from every quarter.,0,0,0,0,0
2622,477,19,"""",0,0,0,0,0
2623,477,20,"saying that rehabilitation be the first priority for the government and non-government organisations, krishnamurthy said the government''s efforts in controlling the riots and heals their wounds will go a long way in contributing to the party''s electoral successes in future. """,0,0,0,0,0
2624,477,21,"in the recent bypolls, we may not have got votes.",0,0,0,0,0
2625,477,22,but we must remember our past experience.,0,0,0,0,0
2626,477,23,we were just two mps in india in 1984 - one each from andhra pradesh and gujarat.,0,0,0,0,0
2627,477,24,"today, we are the single largest party in the country"", he said.",0,0,0,0,0
2628,477,25,"related storiesÂ  security tightened for shivratri in gujaratÂ  curfew lifted completely in ahmedabadÂ violence in gujarat: complete coverageÂ gujarat: a brief history of inquiry commissions  

",0,0,0,0,0
2629,477,26,Facebook Twitter Linkedin Mail,0,0,0,0,0
2630,480,0,"new delhi: even as gujarat remained in the grip of communal frenzy for the fourth day in succession and evidence continued to accumulate of the state government''s indifferent attitude towards the violence, prime minister vajpayee broke his delphic silence and made an appeal on national television saturday asking people to help restore peace.       ",0,0,0,0,0
2631,480,1,read this story in...          ,0,0,0,0,0
2632,480,2,"Â Â hindi    though all reports from gujarat have stressed that the violence is the handiwork of well-organised mobs and that the overwhelming majority of people of all religions want peace, vajpayee largely confined himself to asking the citizens of gujarat to â€˜â€˜maintain harmonyâ€™â€™.",0,0,0,0,0
2633,480,3,he did not warn those organisations and individuals which were indulging in a killing spree that they would be dealt with firmly.,0,0,0,0,0
2634,480,4,nor did he stress that policemen and other officials who fail to protect the people would be punished.,0,0,0,1,0
2635,480,5,the pm described the gujarat carnage as a blot on the nationâ€™s image which had put everybody on trial and was spoiling indiaâ€™s image abroad.,0,0,0,0,0
2636,480,6,â€œthere are times when the country is put to test.,0,0,0,0,0
2637,480,7,"the violence in gujarat has created such a condition,â€™â€™ vajpayee said, adding that whatever may be the provocation, people should exercise restraint and ensure peace.",0,0,0,0,0
2638,480,8,he said he was confident that the current frenzy would be controlled and communal harmony restored in the state.,0,0,0,0,0
2639,480,9,"just as india had overcome crises in the past, the country would be able to do so this time as well, he added.",0,0,0,0,0
2640,480,10,"recalling the appeal made by leaders of major political parties on friday night, vajpayee said he was sure people belonging to all religions would consider the plea and help the authorities in creating communal harmony.  

",0,0,0,0,0
2641,480,11,Facebook,0,0,0,0,0
2642,480,12,Twitter Linkedin Mail,0,0,0,0,0
2643,485,0,"This story is from March 12, 2002

",0,0,0,0,0
2644,485,1,"gaya: the gaya unit of the janwadi lekhak sangh, on sunday evening organised an interactive programme to promote harmony.",0,0,0,0,0
2645,485,2,"story writers, poets, critics and activists gathered on the m g college premises at the call jointly given by shaiwal, the well-known story writer of the award-winning film damul, and poet satendra kumar whose poems on communal harmony and socio-economic justice have been widely appreciated in the literary circles at the national level.",0,0,0,0,0
2646,485,3,"speaking on the occasion, story writer hussainul haque said that the hindutva leaders, through their action and words, were, unwittingly, proving jinnah, the founder of pakistan, right.",0,0,0,0,0
2647,485,4,"maintaining that the indian muslims are here to stay and contribute to the growth of the beautiful indian mosaic, haque said that the muslims cannot be simply wished away.",0,0,0,0,0
2648,485,5,"jinnah, through his much-publicised two-nation theory conveyed the impression that being inherently antagonistic, the hindus and muslims simply cannot live together in the indian subcontinent as they constituted separate nationalities.",0,0,0,0,0
2649,485,6,"the vibrant presence of the muslims was a testimony to indian secularism and a loud negation of the jinnah doctrine, said haque.",0,0,0,0,0
2650,485,7,"he made a forceful plea for the preservation of the great indian tradition of love, compassion and fraternal fragrance.",0,0,0,0,0
2651,485,8,the story writer also took the muslim clerics to task for what he called an unislamic approach to social issues.,0,0,0,0,0
2652,485,9,"when allah did not differentiate between different groups in the distribution of his bounty on the basis of faith, how can the mullahs make the earth narrow for those who did not subscribe to their belief.",0,0,0,0,0
2653,485,10,"this tendency on the part of some muslim clerics was a negation of islam and the holy quran, said the author.",0,0,0,0,0
2654,485,11,"shaiwal recalled his personal experiences in the making of ""faces after the storm"", an acclaimed documentary made by prakash jha on the aftermath of the biharsharif riots of the early eighties.",0,0,0,0,0
2655,485,12,shaiwal was closely associated with the venture.,0,0,0,0,0
2656,485,13,he also quoted some of the lines from the documentary.,0,0,0,0,0
2657,485,14,"har ek qadam pe wahshaton ke saye hain, na jane kaisi ye basti basa rahe hain log (everywhere the shadow of barbarism can be seen, what kind of community was being developed), said one of the inscriptions displayed at the janwadi lekhak sangh function venue.",0,0,0,0,0
2658,485,15,activist t n singh paid tributes to the gayaites for insulating the city from the fast-spreading communal virus.,0,0,0,0,0
2659,485,16,it was an example for others.,0,0,0,0,0
2660,485,17,"singh recalled that soon after the ayodhya demolition of december 1992, millions of hindus and muslims simultaneously gathered on either side of the river falgu to offer pindadan and hold ijtama, a mega religious congregation of muslims in a spirit of harmony and fraternal feelings.",0,0,0,0,0
2661,485,18,poet satendra kumar made a forceful plea to marginalise the lumpen elements in the two major communities to allow the voice of sanity to prevail.,0,0,0,0,0
2662,485,19,"in his presidential speech, shafi mashhadi, writer and former member of the bihar public service commission, took a dig at the sangh parivar through a couplet: uski in hi baton per mujh",0,0,0,0,0
2663,485,20,"ko rashk ata hai, who tegh se marham mere zakham par lagata hai (his craft makes me envious as the sword is used to apply balm on my wounds).",0,0,0,0,0
2664,485,21,"those present at the function included gopal lal mahto, dr farasat hussain, faiyaz hali, and brother samuel.",0,0,0,0,0
2665,489,0,new delhi:,0,0,0,0,0
2666,489,1,a high-level meeting at the prime minister''s residence here on sunday evening decided the stand to be taken before the surpeme court which on march 13 will hear a petition seeking deployment of army at the disputed site in ayodhya.,0,0,0,0,0
2667,489,2,"""we decided the stand to be taken by the government on march 13 before the supreme court during hearing of the petition,"" attorney general soli sorabji, who was present at the meeting, said.",0,0,0,0,0
2668,489,3,"he, however, declined to spell out the stand.",0,0,0,0,0
2669,489,4,"besides prime minister atal bihari vajpayee, those attended the meeting were home minister l k advani, law minister arun jaitely, hrd minister murli manohar joshi, defence minister and nda convener george fernandes, bjp president jana krishnamurthy and national security adviser brjaesh mishra.",0,0,0,0,0
2670,489,5,"the supreme court had fixed march 13 for hearing of the petition, filed by one aslam bhure, seeking deployment of army and seizure of stones lying at kar sevak puram in ayodhya and pindwara in rajasthan for use at the proposed ram temple.

",0,0,0,0,0
2671,489,6,Facebook,0,0,0,0,0
2672,489,7,Twitter Linkedin Mail,0,0,0,0,0
2673,491,0,"lucknow: infuriated by the vishwa hindu parishad (vhp)â€™s compromise with the centre, ram janambhoomi nyas president mahant ramchandra paramhans das on saturday threatened to boycott the proposed march 15 â€˜â€˜symbolic shila pujanâ€™â€™ programme.",0,0,0,0,0
2674,491,1,"talking to the times news network over phone from ayodhya, mahant ramchandra paramhans das said, â€˜â€˜i may not participate in the proposed march 15 symbolic shila pujan programme.",0,0,0,0,0
2675,491,2,main wahan,0,0,0,0,0
2676,491,3,jaun,0,0,0,0,0
2677,491,4,ya,0,0,0,0,0
2678,491,5,na,0,0,0,0,0
2679,491,6,jaun ye meri marzi hai.,0,0,0,0,0
2680,491,7,waise ab meri ichcha nahi hain wahan jaane ki (itâ€™s my decision to go there or not...,0,0,0,0,0
2681,491,8,"anyway, i donâ€™t feel like going there now).",0,0,0,0,0
2682,491,9,but why is the mahant annoyed with the vhp leadership?,0,0,0,0,0
2683,491,10,"firstly, he was not taken into confidence when the vhp was forced by the rashtriya swayamsevak sangh (rss) and the vajpayee government to give an undertaking that it would abide by the court verdict.",0,0,0,0,0
2684,491,11,"when mahant das, who was part of the vhp delegation, came to know about the undertaking, he had threatened to quit.",0,0,0,0,0
2685,491,12,he would have withdrawn from the talks but vhp general secretary acharya giriraj kishore held a press conference to issue a contradiction.,0,0,0,0,0
2686,491,13,"secondly, mahant das was peeved at the involvement of the all-india muslim personal board in the talks.",0,0,0,0,0
2687,491,14,another objection apparently was allowing kanchi seer jayendra saraswati to force the vhp accept the compromise formula without the centre giving it any concessions on security relaxation and an assurance to transfer the acquired land in ayodhya to the ram janambhoomi nyas by june 2.,0,0,0,0,0
2688,491,15,"thirdly, vhp working president ashok singhalâ€™s announcement that the vhp has given an undertaking to accept the court verdict saw mahant das packing his bag and leaving delhi.",0,0,0,0,0
2689,491,16,"he not only withdrew from the talks but refused to sign the agreement on the compromise formula prepared by jayendra saraswati.

",0,0,0,0,0
2690,491,17,Facebook,0,0,0,0,0
2691,491,18,Twitter Linkedin Mail,0,0,0,0,0
2692,499,0,"This story is from March 7, 2002

",0,0,0,0,0
2693,499,1,chandigarh: cotton-growers may be allowed to grow the legally-approved genetically modified cotton variety in the coming kharif season.,0,0,0,0,0
2694,499,2,"according to senior officials in the ministry of agriculture, the field trials of bacillus thercinogenesis implanted cotton seeds, conducted under the supervision of the indian council of agriculture research and the department of bio-technology, have shown positive results on all parameters.",0,0,0,0,0
2695,499,3,it is likely to get the go-ahead from the genetic engineering approval committee of the ministry of environment and forests.,0,0,0,0,0
2696,499,4,"official sources said the government had also taken cognisance of the experience of other cottongrowing nations in the world, including china, where one-third of the produce is of the bt variety.",0,0,0,0,0
2697,499,5,"the genetically modified variety has attracted a great deal of attention from farmers in punjab and haryana, where cotton is cultivated in about 12 lakh hectares.",0,0,0,0,0
2698,499,6,"haryana financial commissioner and secretary, agriculture",0,0,0,0,0
2699,499,7,", naseem ahmed said:â€˜â€˜the effect of american bollworm on the cotton crop in punjab and haryana assumed epidemic proportions in 2001.",0,0,0,0,0
2700,499,8,more than 50 per cent of the crop was lost to the disease.,0,0,0,0,0
2701,499,9,"in haryana alone, seven lakh bales of cotton were produced against an estimated production of 15 lakh bales.â€™â€™ ahmed said farmers failed to control the disease despite 15 rounds of pesticide spraying.",0,0,0,0,0
2702,499,10,"haryanaâ€™s joint director, cotton, b s duggal, said: â€˜â€˜cotton-growers ultimately ended up paying from their own pockets.against an average return of rs 10,000 a hectare in 2001, an average cotton grower ended up spending around rs 11,000 just to save the crop.â€™â€™ spraying of pesticides cost rs 7,000 a hectare.",0,0,0,0,0
2703,499,11,officials said the fear of american bollworm led to stray cases of farmers buying the genetically modified seeds from gujarat on their own.,0,0,0,0,0
2704,499,12,â€˜â€˜and,0,0,0,0,0
2705,499,13,"in some cases, they ended up buying the wrong variety due to their ignorance,â€™â€™ pointed out haryanaâ€™s director of agriculture rajeev arora.",0,0,0,0,0
2706,499,14,"special secretary, agricultrure, hemendra kumar, said:â€˜â€˜the gm variety cannot be introduced without stringent field trials of the new variety.",0,0,0,0,0
2707,499,15,"the trials have been done keeping in view the local growing conditions, ecology, chances of development of a monoculture and development resistance to the gene by american bollworm.",0,0,0,0,0
2708,499,16,the report is ready and the decison will be known in the near future.â€™â€™,0,0,0,0,0
2709,502,0,new delhi:,0,0,0,0,0
2710,502,1,"the all india muslim personal law board''s committee on babri masjid on monday threatened to move the supreme court, if necessary, to restrain vhp from going ahead with its plan to shift the carved stones to the ram janambhumi site in ayodhya on march 15 even as it demanded reconstruction of the demolished mosque at the disputed site.       ",0,0,0,0,0
2711,502,2,read this story in...          ,0,0,0,0,0
2712,502,3,Â Â hindi    ,0,0,0,0,0
2713,502,4,"""the committee has decided to adopt all constitutional and democratic means to thwart vhp''s plan to symbolically start construction of the temple on the acquired land.",0,0,0,0,0
